category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
noun,drinks,the cocktail,mixed alcoholic drink,il cocktail,EEL KOHK-teyl,singular,,masculine,2,noun,,The cocktail is strong.,Il cocktail è forte.,"bevanda,mista",definite,cocktail
noun,drinks,a cocktail,mixed alcoholic drink,un cocktail,OON KOHK-teyl,singular,,masculine,2,noun,,He prepared a cocktail.,Ha preparato un cocktail.,"bevanda,mista",indefinite,cocktail
noun,drinks,the soda,carbonated soft drink,la bibita gassata,LA BEE-bee-tah gah-SAHT-tah,singular,,feminine,2,noun,,The soda is very sweet.,La bibita gassata è molto dolce.,soda,definite,bibita
noun,drinks,soda,carbonated soft drink,bibita gassata,BEE-bee-tah gah-SAHT-tah,singular,,feminine,2,noun,,Soda isn’t healthy.,Bibita gassata non è salutare.,soda,,bibita
noun,drinks,the cola,cola flavoured soda,la cola,LA KOH-lah,singular,,feminine,2,noun,,The cola has no ice.,La cola è senza ghiaccio.,bibita,definite,cola
noun,drinks,a cola,cola flavoured soda,una cola,OO-nah KOH-lah,singular,,feminine,2,noun,,He drank a cola.,Ha bevuto una cola.,bibita,indefinite,cola
noun,drinks,the milk,dairy drink,il latte,EEL LAHT-teh,singular,,masculine,1,noun,,The milk is warm.,Il latte è tiepido.,latte vaccino,definite,latte
noun,drinks,milk,dairy drink,latte,LAHT-teh,singular,,masculine,1,noun,,Milk foams for cappuccino.,Latte monta per il cappuccino.,latte vaccino,,latte
noun,drinks,a glass of milk,dairy serving,un bicchiere di latte,OON bee-KYEH-reh dee LAHT-teh,singular,,masculine,1,noun,,The child drinks a glass of milk.,Il bambino beve un bicchiere di latte.,latte,indefinite,bicchiere di latte
noun,drinks,the hot chocolate,cocoa drink,la cioccolata calda,LA choh-koh-LAH-tah KAHL-dah,singular,,feminine,2,noun,,The hot chocolate is thick.,La cioccolata calda è densa.,cioccolata,definite,cioccolata calda
noun,drinks,a hot chocolate,cocoa drink,una cioccolata calda,OO-nah choh-koh-LAH-tah KAHL-dah,singular,,feminine,2,noun,,I’d love a hot chocolate.,Vorrei una cioccolata calda.,cioccolata,indefinite,cioccolata calda
noun,drinks,the lemonade,lemon soft drink,la limonata,LA lee-moh-NAH-tah,singular,,feminine,2,noun,,The lemonade is refreshing.,La limonata è rinfrescante.,bevanda,definite,limonata
noun,drinks,a lemonade,lemon soft drink,una limonata,OO-nah lee-moh-NAH-tah,singular,,feminine,2,noun,,She made a lemonade.,Ha preparato una limonata.,bevanda,indefinite,limonata
noun,drinks,the iced tea,cold tea drink,il tè freddo,EEL TEH FRED-doh,singular,,masculine,2,noun,,The iced tea has mint.,Il tè freddo ha la menta.,bevanda,definite,tè freddo
noun,drinks,an iced tea,cold tea drink,un tè freddo,OON TEH FRED-doh,singular,,masculine,2,noun,,I bought an iced tea.,Ho comprato un tè freddo.,bevanda,indefinite,tè freddo
noun,drinks,the sparkling mineral water,carbonated mineral water,l'acqua minerale frizzante,LAHK-kwah mee-neh-RAH-leh freet-ZAN-teh,singular,,feminine,2,noun,,Sparkling mineral water costs more.,L'acqua minerale frizzante costa di più.,acqua gasata,definite,acqua minerale frizzante
noun,drinks,the still mineral water,non-carbonated mineral water,l'acqua minerale naturale,LAHK-kwah mee-neh-RAH-leh nah-too-RAH-leh,singular,,feminine,2,noun,,The still mineral water is bottled locally.,L'acqua minerale naturale è imbottigliata qui.,acqua naturale,definite,acqua minerale naturale
noun,fashion,the dress,garment for women or formal wear,il vestito,eel vehs-TEE-toh,singular,,masculine,1,noun,,The dress costs fifty euros.,Il vestito costa cinquanta euro.,abito,definite,vestito
noun,fashion,a dress,garment for women or formal wear,un vestito,oon vehs-TEE-toh,singular,,masculine,1,noun,,A dress hangs in the shop window.,Un vestito è appeso in vetrina.,abito,indefinite,vestito
noun,fashion,the dresses,garments for women or formal wear,i vestiti,ee vehs-TEE-tee,plural,,masculine,1,noun,,The dresses are colorful.,I vestiti sono colorati.,abiti,definite,vestito
noun,fashion,the shirt,button-up top,la camicia,lah kah-MEE-chah,singular,,feminine,1,noun,,The shirt is clean.,La camicia è pulita.,camicetta,definite,camicia
noun,fashion,a shirt,button-up top,una camicia,OO-nah kah-MEE-chah,singular,,feminine,1,noun,,He bought a shirt for work.,Ha comprato una camicia per il lavoro.,camicetta,indefinite,camicia
noun,fashion,the shirts,button-up tops,le camicie,leh kah-MEE-cheh,plural,,feminine,1,noun,,The shirts are on sale.,Le camicie sono in saldo.,camicette,definite,camicia
noun,fashion,the t-shirt,casual cotton top,la maglietta,lah mahl-YEHT-tah,singular,,feminine,1,noun,,The t-shirt has a logo.,La maglietta ha un logo.,t-shirt,definite,maglietta
noun,fashion,a t-shirt,casual cotton top,una maglietta,OO-nah mahl-YEHT-tah,singular,,feminine,1,noun,,I packed a t-shirt for the gym.,Ho messo una maglietta per la palestra.,t-shirt,indefinite,maglietta
noun,fashion,the t-shirts,casual cotton tops,le magliette,leh mahl-YEHT-teh,plural,,feminine,1,noun,,The t-shirts are in the drawer.,Le magliette sono nel cassetto.,t-shirt,definite,maglietta
noun,fashion,the pants,long trousers,i pantaloni,ee pahn-tah-LOH-nee,plural,,masculine,1,noun,,The pants are too long.,I pantaloni sono troppo lunghi.,calzoni,definite,pantaloni
noun,fashion,pants,long trousers,pantaloni,pahn-tah-LOH-nee,plural,,masculine,1,noun,,Pants dry quickly in the sun.,Pantaloni si asciugano in fretta al sole.,calzoni,,pantaloni
noun,fashion,the jeans,denim trousers,i jeans,ee JEENS,plural,,masculine,1,noun,,The jeans fit well.,I jeans calzano bene.,denim,definite,jeans
noun,fashion,jeans,denim trousers,jeans,JEENS,plural,,masculine,1,noun,,Jeans never go out of style.,Jeans non passano mai di moda.,denim,,jeans
noun,fashion,the skirt,garment for lower body,la gonna,lah GON-nah,singular,,feminine,1,noun,,The skirt moves in the breeze.,La gonna si muove nella brezza.,gonnellina,definite,gonna
noun,fashion,a skirt,garment for lower body,una gonna,OO-nah GON-nah,singular,,feminine,1,noun,,She chose a skirt for the party.,Ha scelto una gonna per la festa.,gonnellina,indefinite,gonna
noun,fashion,the skirts,garments for lower body,le gonne,leh GON-neh,plural,,feminine,1,noun,,The skirts match the blouses.,Le gonne si abbinano alle bluse.,gonne,definite,gonna
noun,fashion,the suit,matching jacket and trousers,il completo,eel kom-PLEH-toh,singular,,masculine,1,noun,,The suit is elegant.,Il completo è elegante.,abito,definite,completo
noun,fashion,a suit,matching jacket and trousers,un completo,oon kom-PLEH-toh,singular,,masculine,1,noun,,He rented a suit for the wedding.,Ha noleggiato un completo per il matrimonio.,abito,indefinite,completo
noun,fashion,the suits,matching jackets and trousers,i completi,ee kom-PLEH-tee,plural,,masculine,1,noun,,The suits are ready for pickup.,I completi sono pronti per il ritiro.,abiti,definite,completo
noun,fashion,the jacket,outer garment,la giacca,lah JAHK-kah,singular,,feminine,1,noun,,The jacket keeps me warm.,La giacca mi tiene caldo.,giubbotto,definite,giacca
noun,fashion,a jacket,outer garment,una giacca,OO-nah JAHK-kah,singular,,feminine,1,noun,,I need a jacket for the evening.,Mi serve una giacca per la sera.,giubbotto,indefinite,giacca
noun,fashion,the jackets,outer garments,le giacche,leh JAHK-keh,plural,,feminine,1,noun,,The jackets are on the rack.,Le giacche sono sull'attaccapanni.,giubbotti,definite,giaccha
noun,fashion,the coat,long warm outerwear,il cappotto,eel kahp-POT-toh,singular,,masculine,1,noun,,The coat is wool.,Il cappotto è di lana.,soprabito,definite,cappotto
noun,fashion,a coat,long warm outerwear,un cappotto,oon kahp-POT-toh,singular,,masculine,1,noun,,She bought a coat in Milan.,Ha comprato un cappotto a Milano.,soprabito,indefinite,cappotto
noun,fashion,the coats,long warm outerwear,i cappotti,ee kahp-POT-tee,plural,,masculine,1,noun,,The coats fill the closet.,I cappotti riempiono l'armadio.,soprabiti,definite,cappotto
noun,fashion,the sweater,knitted warm top,il maglione,eel mahl-YOH-neh,singular,,masculine,1,noun,,The sweater is soft.,Il maglione è morbido.,pullover,definite,maglione
noun,fashion,a sweater,knitted warm top,un maglione,oon mahl-YOH-neh,singular,,masculine,1,noun,,I packed a sweater for the trip.,Ho messo un maglione per il viaggio.,pullover,indefinite,maglione
noun,fashion,the sweaters,knitted warm tops,i maglioni,ee mahl-YOH-nee,plural,,masculine,1,noun,,The sweaters are on the shelf.,I maglioni sono sullo scaffale.,pullover,definite,maglione
noun,fashion,the shoe,footwear item,la scarpa,lah SKAHR-pah,singular,,feminine,1,noun,,The shoe feels tight.,La scarpa è stretta.,calzatura,definite,scarpa
noun,fashion,a shoe,footwear item,una scarpa,OO-nah SKAHR-pah,singular,,feminine,1,noun,,He lost a shoe on the train.,Ha perso una scarpa sul treno.,calzatura,indefinite,scarpa
noun,fashion,the shoes,footwear items,le scarpe,leh SKAHR-peh,plural,,feminine,1,noun,,The shoes are by the door.,Le scarpe sono vicino alla porta.,calzature,definite,scarpa
noun,fashion,the boot,high footwear,lo stivale,loh stee-VAH-leh,singular,,masculine,2,noun,,The boot is waterproof.,Lo stivale è impermeabile.,scarponcino,definite,stivale
noun,fashion,a boot,high footwear,uno stivale,OO-noh stee-VAH-leh,singular,,masculine,2,noun,,She tried on a boot.,Ha provato uno stivale.,scarponcino,indefinite,stivale
noun,fashion,the boots,high footwear,gli stivali,lyee stee-VAH-lee,plural,,masculine,2,noun,,The boots are perfect for hiking.,Gli stivali sono perfetti per il trekking.,scarponcini,definite,stivale
noun,fashion,the sandal,open summer shoe,il sandalo,eel SAHN-dah-loh,singular,,masculine,1,noun,,The sandal is comfortable.,Il sandalo è comodo.,infradito,definite,sandalo
noun,fashion,a sandal,open summer shoe,un sandalo,oon SAHN-dah-loh,singular,,masculine,1,noun,,He bought a sandal for the beach.,Ha comprato un sandalo per la spiaggia.,infradito,indefinite,sandalo
noun,fashion,the sandals,open summer shoes,i sandali,ee SAHN-dah-lee,plural,,masculine,1,noun,,The sandals dry quickly.,I sandali si asciugano velocemente.,infradito,definite,sandalo
noun,fashion,the scarf,warm or decorative cloth,la sciarpa,lah SHAR-pah,singular,,feminine,1,noun,,The scarf matches the coat.,La sciarpa si abbina al cappotto.,foulard,definite,sciarpa
noun,fashion,a scarf,warm or decorative cloth,una sciarpa,OO-nah SHAR-pah,singular,,feminine,1,noun,,I forgot a scarf at the café.,Ho dimenticato una sciarpa al bar.,foulard,indefinite,sciarpa
noun,fashion,the scarves,warm or decorative cloths,le sciarpe,leh SHAR-peh,plural,,feminine,1,noun,,The scarves are colorful.,Le sciarpe sono colorate.,foulard,definite,sciarpa
noun,fashion,the hat,headwear,il cappello,eel kahp-PEL-loh,singular,,masculine,1,noun,,The hat protects from the sun.,Il cappello protegge dal sole.,cappellino,definite,cappello
noun,fashion,a hat,headwear,un cappello,oon kahp-PEL-loh,singular,,masculine,1,noun,,She needs a hat for the trip.,Le serve un cappello per il viaggio.,cappellino,indefinite,cappello
noun,fashion,the hats,headwear items,i cappelli,ee kahp-PEL-lee,plural,,masculine,1,noun,,The hats are hanging on the wall.,I,,,cappello
noun,food,the bread,staple baked food,il pane,EEL PAH-neh,singular,,masculine,1,noun,,The bread is fresh today.,Il pane è fresco oggi.,pagnotta,definite,pane
noun,food,bread,staple baked food,pane,PAH-neh,singular,,masculine,1,noun,,Bread tastes great with olive oil.,Pane è ottimo con l'olio d'oliva.,pagnotta,,pane
noun,food,the sandwich,filled bread snack,il panino,EEL pah-NEE-noh,singular,,masculine,1,noun,,The sandwich comes with chips.,Il panino viene con le patatine.,tramezzino,definite,panino
noun,food,a sandwich,filled bread snack,un panino,OON pah-NEE-noh,singular,,masculine,1,noun,,I ordered a sandwich at the bar.,Ho ordinato un panino al bar.,tramezzino,indefinite,panino
noun,food,the sandwiches,filled bread snacks,i panini,EE pah-NEE-nee,plural,,masculine,1,noun,,The sandwiches are ready to go.,I panini sono pronti da portar via.,tramezzini,definite,panino
noun,food,the pizza,famous Italian flatbread,la pizza,LA PEET-tsah,singular,,feminine,1,noun,,The pizza smells delicious.,La pizza profuma di buono.,margherita,definite,pizza
noun,food,a pizza,famous Italian flatbread,una pizza,OO-nah PEET-tsah,singular,,feminine,1,noun,,We shared a pizza for lunch.,Abbiamo diviso una pizza a pranzo.,margherita,indefinite,pizza
noun,food,the pizzas,famous Italian flatbreads,le pizze,LEH PEET-tseh,plural,,feminine,1,noun,,The pizzas arrive quickly here.,Le pizze arrivano rapidamente qui.,margherite,definite,pizza
noun,food,pasta,Italian noodle dish,pasta,PAHS-tah,singular,,feminine,1,noun,,Pasta is popular worldwide.,Pasta è famosa in tutto il mondo.,spaghetti,,pasta
noun,food,the pasta,Italian noodle dish,la pasta,LA PAHS-tah,singular,,feminine,1,noun,,The pasta is al dente.,La pasta è al dente.,spaghetti,definite,pasta
noun,food,the cheese,aged milk product,il formaggio,EEL for-MAHJ-joh,singular,,masculine,1,noun,,The cheese is very tasty.,Il formaggio è molto saporito.,cacio,definite,formaggio
noun,food,cheese,aged milk product,formaggio,for-MAHJ-joh,singular,,masculine,1,noun,,Cheese pairs well with wine.,Formaggio si abbina bene al vino.,cacio,,formaggio
noun,food,the water,drinking liquid,l'acqua,LAHK-kwah,singular,,feminine,1,noun,,The water is cold.,L'acqua è fredda.,acqua naturale,definite,acqua
noun,food,water,drinking liquid,acqua,AHK-kwah,singular,,feminine,1,noun,,Water is essential.,Acqua è essenziale.,acqua naturale,,acqua
noun,food,the coffee,caffeinated drink,il caffè,EEL kah-FEH,singular,,masculine,1,noun,,The coffee smells strong.,Il caffè ha un aroma intenso.,espresso,definite,caffè
noun,food,coffee,caffeinated drink,caffè,kah-FEH,singular,,masculine,1,noun,,Coffee wakes me up.,Caffè mi sveglia.,espresso,,caffè
noun,food,the apple,round sweet fruit,la mela,LA MEH-lah,singular,,feminine,1,noun,,The apple is crunchy.,La mela è croccante.,frutto,definite,mela
noun,food,an apple,round sweet fruit,una mela,OO-nah MEH-lah,singular,,feminine,1,noun,,I bought an apple at the market.,Ho comprato una mela al mercato.,frutto,indefinite,mela
noun,food,the apples,round sweet fruits,le mele,LEH MEH-leh,plural,,feminine,1,noun,,The apples are ripe.,Le mele sono mature.,frutti,definite,mela
noun,food,the banana,long yellow fruit,la banana,LA bah-NAH-nah,singular,,feminine,1,noun,,The banana is sweet.,La banana è dolce.,frutto,definite,banana
noun,food,a banana,long yellow fruit,una banana,OO-nah bah-NAH-nah,singular,,feminine,1,noun,,He ate a banana after jogging.,Ha mangiato una banana dopo la corsa.,frutto,indefinite,banana
noun,food,the bananas,long yellow fruits,le banane,LEH bah-NAH-neh,plural,,feminine,1,noun,,The bananas are on the counter.,Le banane sono sul bancone.,frutti,definite,banana
noun,food,the orange,citrus fruit,l'arancia,LAH-RAHN-chah,singular,,feminine,1,noun,,The orange is juicy.,L'arancia è succosa.,agrume,definite,arancia
noun,food,an orange,citrus fruit,un'arancia,OO-nah RAHN-chah,singular,,feminine,1,noun,,I peeled an orange.,Ho sbucciato un'arancia.,agrume,indefinite,arancia
noun,food,the oranges,citrus fruits,le arance,LEH ah-RAHN-cheh,plural,,feminine,1,noun,,The oranges come from Sicily.,Le arance vengono dalla Sicilia.,agrumi,definite,arancia
noun,food,the carrot,orange root vegetable,la carota,LA kah-ROH-tah,singular,,feminine,1,noun,,The carrot is crunchy.,La carota è croccante.,ortaggio,definite,carota
noun,food,a carrot,orange root vegetable,una carota,OO-nah kah-ROH-tah,singular,,feminine,1,noun,,He sliced a carrot.,Ha tagliato una carota.,ortaggio,indefinite,carota
noun,food,the carrots,orange root vegetables,le carote,LEH kah-ROH-teh,plural,,feminine,1,noun,,The carrots are in the soup.,Le carote sono nella zuppa.,ortaggi,definite,carota
noun,food,the tomato,red fruit vegetable,il pomodoro,EEL poh-moh-DOH-roh,singular,,masculine,1,noun,,The tomato is fresh.,Il pomodoro è fresco.,pomo,definite,pomodoro
noun,food,a tomato,red fruit vegetable,un pomodoro,OON poh-moh-DOH-roh,singular,,masculine,1,noun,,I added a tomato to the salad.,Ho aggiunto un pomodoro all'insalata.,pomo,indefinite,pomodoro
noun,food,the tomatoes,red fruit vegetables,i pomodori,EE poh-moh-DOH-ree,plural,,masculine,1,noun,,The tomatoes are ripe.,I pomodori sono maturi.,pomi,definite,pomodoro
noun,food,the salad,mixed raw vegetables,l'insalata,LIN-sah-LAH-tah,singular,,feminine,1,noun,,The salad is fresh.,L'insalata è fresca.,misticanza,definite,insalata
noun,food,a salad,mixed raw vegetables,un'insalata,OON in-sah-LAH-tah,singular,,feminine,1,noun,,She ordered a salad.,Ha ordinato un'insalata.,misticanza,indefinite,insalata
noun,food,the salads,mixed raw vegetables,le insalate,LEH in-sah-LAH-teh,plural,,feminine,1,noun,,The salads come with bread.,Le insalate arrivano con il pane.,misticanze,definite,insalata
noun,food,the soup,hot liquid dish,la zuppa,LA ZOOP-pah,singular,,feminine,1,noun,,The soup is warm.,La zuppa è calda.,minestra,definite,zuppa
noun,food,a soup,hot liquid dish,una zuppa,OO-nah ZOOP-pah,singular,,feminine,1,noun,,We shared a soup.,Abbiamo condiviso una zuppa.,minestra,indefinite,zuppa
noun,food,the steak,grilled beef slice,la bistecca,LA bee-STEHK-kah,singular,,feminine,2,noun,,The steak is medium rare.,La bistecca è a cottura media.,carne,definite,bistecca
noun,food,a steak,grilled beef slice,una bistecca,OO-nah bee-STEHK-kah,singular,,feminine,2,noun,,He cooked a steak for dinner.,Ha cucinato una bistecca per cena.,carne,indefinite,bistecca
noun,food,the steaks,grilled beef slices,le bistecche,LEH bee-STEHK-keh,plural,,feminine,2,noun,,The steaks rest on the plate.,Le bistecche riposano nel piatto.,carni,definite,bistecca
noun,food,fish,edible seafood,pesce,PEH-sheh,singular,,masculine,1,noun,,Fish is common on menus.,Pesce è comune nei menu.,pescato,,pesce
noun,food,the fish,edible seafood,il pesce,EEL PEH-sheh,singular,,masculine,1,noun,,The fish is grilled.,Il pesce è alla griglia.,pescato,definite,pesce
noun,food,chicken,poultry meat,pollo,POHL-loh,singular,,masculine,1,noun,,Chicken tastes great with herbs.,Pollo è ottimo con le erbe.,gallina,,pollo
noun,food,the chicken,poultry meat,il pollo,EEL POHL-loh,singular,,masculine,1,noun,,The chicken is roasted.,Il pollo è arrosto.,gallina,definite,pollo
noun,food,rice,staple grain,riso,REE-zoh,singular,,masculine,1,noun,,Rice cooks in fifteen minutes.,Riso cuoce in quindici minuti.,risotto,,riso
noun,food,the rice,staple grain,il riso,EEL REE-zoh,singular,,masculine,1,noun,,The rice is fluffy.,Il riso è soffice.,risotto,definite,riso
noun,food,the egg,oval food from bird,l'uovo,LOO-oh-voh,singular,,masculine,1,noun,,The egg is boiled.,L'uovo è sodo.,uovo,definite,uovo
noun,food,an egg,oval food from bird,un uovo,OON OO-oh-voh,singular,,masculine,1,noun,,I cracked an egg.,Ho rotto un uovo.,uovo,indefinite,uovo
noun,food,the eggs,oval foods from birds,le uova,LEH WOH-vah,plural,,feminine,1,noun,,The eggs are fresh today.,Le uova sono fresche oggi.,uova,definite,uovo
noun,food,the ice cream,frozen sweet dessert,il gelato,EEL jeh-LAH-toh,singular,,masculine,1,noun,,The ice cream melts fast.,Il gelato si scioglie in fretta.,crema,definite,gelato
noun,food,an ice cream,frozen sweet dessert,un gelato,OON jeh-LAH-toh,singular,,masculine,1,noun,,I'd like an ice cream please.,Vorrei un gelato per favore.,crema,indefinite,gelato
noun,food,the ice creams,frozen sweet desserts,i gelati,EE jeh-LAH-tee,plural,,masculine,1,noun,,The ice creams come in many flavors.,I gelati hanno molti gusti.,creme,definite,gelato
noun,food,the wine,alcoholic grape drink,il vino,EEL VEE-noh,singular,,masculine,1,noun,,The wine is from Tuscany.,Il vino è toscano.,rosso,definite,vino
noun,food,wine,alcoholic grape drink,vino,VEE-noh,singular,,masculine,1,noun,,Wine pairs well with cheese.,Vino si abbina al formaggio.,rosso,,vino
noun,food,the beer,fermented barley drink,la birra,LA BEER-rah,singular,,feminine,1,noun,,The beer is cold.,La birra è fredda.,bionda,definite,birra
noun,food,beer,fermented barley drink,birra,BEER-rah,singular,,feminine,1,noun,,Beer is popular in summer.,Birra è popolare in estate.,bionda,,birra
noun,food,the butter,dairy spread,il burro,EEL BOOR-roh,singular,,masculine,1,noun,,The butter is soft.,Il burro è morbido.,margarina,definite,burro
noun,food,butter,dairy spread,burro,BOOR-roh,singular,,masculine,1,noun,,Butter melts quickly.,Burro si scioglie rapidamente.,margarina,,burro
noun,food,the olive oil,oil from olives,l'olio d'oliva,LOH-lyoh doh-LEE-vah,singular,,masculine,1,noun,,The olive oil is extra virgin.,L'olio d'oliva è extravergine.,olio EVO,definite,olio
noun,food,olive oil,oil from olives,olio d'oliva,OH-lyoh doh-LEE-vah,singular,,masculine,1,noun,,Olive oil enhances flavor.,Olio d'oliva esalta il sapore.,olio EVO,,olio
noun,general,the house,building where people live,la casa,LA KAH-sah,singular,,feminine,1,noun,,The house is old.,La casa è vecchia.,abitazione,definite,casa
noun,general,a house,building where people live,una casa,OO-nah KAH-sah,singular,,feminine,1,noun,,We rented a house near the lake.,Abbiamo affittato una casa vicino al lago.,abitazione,indefinite,casa
noun,general,the houses,buildings where people live,le case,LEH KAH-seh,plural,,feminine,1,noun,,The houses are colorful.,Le case sono colorate.,abitazioni,definite,casa
noun,general,the apartment,individual living unit,l'appartamento,lah pahr-tah-MEN-toh,singular,,masculine,1,noun,,The apartment has a balcony.,L'appartamento ha un balcone.,alloggio,definite,appartamento
noun,general,an apartment,individual living unit,un appartamento,oon ah-pahr-tah-MEN-toh,singular,,masculine,1,noun,,They found an apartment downtown.,Hanno trovato un appartamento in centro.,alloggio,indefinite,appartamento
noun,general,the apartments,individual living units,gli appartamenti,lyee ah-pahr-tah-MEN-tee,plural,,masculine,1,noun,,The apartments face the park.,Gli appartamenti danno sul parco.,alloggi,definite,appartamento
noun,general,the room,space in a building,la stanza,LA STAN-tsah,singular,,feminine,1,noun,,The room is bright.,La stanza è luminosa.,camera,definite,stanza
noun,general,a room,space in a building,una stanza,OO-nah STAN-tsah,singular,,feminine,1,noun,,I booked a room for two.,Ho prenotato una stanza per due.,camera,indefinite,stanza
noun,general,the rooms,spaces in a building,le stanze,LEH STAN-tseh,plural,,feminine,1,noun,,The rooms are clean.,Le stanze sono pulite.,camere,definite,stanza
noun,general,the bed,furniture for sleeping,il letto,EEL LET-toh,singular,,masculine,1,noun,,The bed is comfortable.,Il letto è comodo.,branda,definite,letto
noun,general,a bed,furniture for sleeping,un letto,OON LET-toh,singular,,masculine,1,noun,,We need a bed for the guest.,Ci serve un letto per l'ospite.,branda,indefinite,letto
noun,general,the beds,furniture for sleeping,i letti,EE LET-tee,plural,,masculine,1,noun,,The beds have clean sheets.,I letti hanno lenzuola pulite.,brande,definite,letto
noun,general,the table,furniture with flat top,il tavolo,EEL TAH-voh-loh,singular,,masculine,1,noun,,The table seats four.,Il tavolo ospita quattro persone.,tavola,definite,tavolo
noun,general,a table,furniture with flat top,un tavolo,OON TAH-voh-loh,singular,,masculine,1,noun,,We moved a table outside.,Abbiamo spostato un tavolo fuori.,tavola,indefinite,tavolo
noun,general,the tables,furniture with flat tops,i tavoli,EE TAH-voh-lee,plural,,masculine,1,noun,,The tables are reserved.,I tavoli sono riservati.,tavole,definite,tavolo
noun,general,the chair,seating furniture,la sedia,LA SEH-dyah,singular,,feminine,1,noun,,The chair is wooden.,La sedia è di legno.,seduta,definite,sedia
noun,general,a chair,seating furniture,una sedia,OO-nah SEH-dyah,singular,,feminine,1,noun,,I need a chair please.,Mi serve una sedia per favore.,seduta,indefinite,sedia
noun,general,the chairs,seating furniture,le sedie,LEH SEH-dyeh,plural,,feminine,1,noun,,The chairs are light.,Le sedie sono leggere.,sedute,definite,sedia
noun,general,the door,entry panel,la porta,LA POR-tah,singular,,feminine,1,noun,,The door is open.,La porta è aperta.,portone,definite,porta
noun,general,a door,entry panel,una porta,OO-nah POR-tah,singular,,feminine,1,noun,,They installed a door today.,Hanno installato una porta oggi.,portone,indefinite,porta
noun,general,the doors,entry panels,le porte,LEH POR-teh,plural,,feminine,1,noun,,The doors close at midnight.,Le porte chiudono a mezzanotte.,portoni,definite,porta
noun,general,the window,glass opening,la finestra,LA fee-NEH-strah,singular,,feminine,1,noun,,The window overlooks the river.,La finestra dà sul fiume.,infisso,definite,finestra
noun,general,a window,glass opening,una finestra,OO-nah fee-NEH-strah,singular,,feminine,1,noun,,She opened a window for air.,Ha aperto una finestra per far entrare aria.,infisso,indefinite,finestra
noun,general,the windows,glass openings,le finestre,LEH fee-NEH-streh,plural,,feminine,1,noun,,The windows are large.,Le finestre sono grandi.,infissi,definite,finestra
noun,general,the key,object that opens a lock,la chiave,LA KYAH-veh,singular,,feminine,1,noun,,The key is on the desk.,La chiave è sulla scrivania.,chiavetta,definite,chiave
noun,general,a key,object that opens a lock,una chiave,OO-nah KYAH-veh,singular,,feminine,1,noun,,I lost a key yesterday.,Ho perso una chiave ieri.,chiavetta,indefinite,chiave
noun,general,the keys,objects that open locks,le chiavi,LEH KYAH-vee,plural,,feminine,1,noun,,The keys jingle in the bag.,Le chiavi tintinnano nella borsa.,chiavette,definite,chiave
noun,general,the phone,device for calls,il telefono,EEL teh-LEH-foh-noh,singular,,masculine,1,noun,,The phone is ringing.,Il telefono sta squillando.,cellulare,definite,telefono
noun,general,a phone,device for calls,un telefono,OON teh-LEH-foh-noh,singular,,masculine,1,noun,,He bought a phone in Italy.,Ha comprato un telefono in Italia.,cellulare,indefinite,telefono
noun,general,the phones,devices for calls,i telefoni,EE teh-LEH-foh-nee,plural,,masculine,1,noun,,The phones are charging.,I telefoni sono in carica.,cellulari,definite,telefono
noun,general,the computer,electronic computing device,il computer,EEL kom-PYOO-ter,singular,,masculine,1,noun,,The computer is fast.,Il computer è veloce.,pc,definite,computer
noun,general,a computer,electronic computing device,un computer,OON kom-PYOO-ter,singular,,masculine,1,noun,,We need a computer for work.,Ci serve un computer per lavoro.,pc,indefinite,computer
noun,general,the computers,electronic computing devices,i computer,EE kom-PYOO-ter,plural,,masculine,1,noun,,The computers are new.,I computer sono nuovi.,pc,definite,computer
noun,general,the book,printed reading material,il libro,EEL LEE-broh,singular,,masculine,1,noun,,The book is interesting.,Il libro è interessante.,volume,definite,libro
noun,general,a book,printed reading material,un libro,OON LEE-broh,singular,,masculine,1,noun,,I’m reading a book in Italian.,Sto leggendo un libro in italiano.,volume,indefinite,libro
noun,general,the books,printed reading materials,i libri,EE LEE-bree,plural,,masculine,1,noun,,The books are on the shelf.,I libri sono sullo scaffale.,volumi,definite,libro
noun,general,the pen,writing instrument,la penna,LA PEN-nah,singular,,feminine,1,noun,,The pen is blue.,La penna è blu.,penna a sfera,definite,penna
noun,general,a pen,writing instrument,una penna,OO-nah PEN-nah,singular,,feminine,1,noun,,Could I borrow a pen?,Posso prendere in prestito una penna?,penna a sfera,indefinite,penna
noun,general,the pens,writing instruments,le penne,LEH PEN-neh,plural,,feminine,1,noun,,The pens are on the counter.,Le penne sono sul bancone.,penne a sfera,definite,penna
noun,general,the photo,picture taken by camera,la foto,LA FOH-toh,singular,,feminine,1,noun,,The photo is beautiful.,La foto è bellissima.,immagine,definite,foto
noun,general,a photo,picture taken by camera,una foto,OO-nah FOH-toh,singular,,feminine,1,noun,,I took a photo of the skyline.,Ho scattato una foto del panorama.,immagine,indefinite,foto
noun,general,the photos,pictures taken by camera,le foto,LEH FOH-toh,plural,,feminine,1,noun,,The photos are in the album.,Le foto sono nell'album.,immagini,definite,foto
noun,general,the map,diagram of area,la mappa,LA MAHP-pah,singular,,feminine,1,noun,,The map shows all streets.,La mappa mostra tutte le strade.,cartina,definite,mappa
