category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
verb,jewelry and metal working,she set (past),past completed action,ha incastonato,ah in-kas-toh-NAH-toh,,past_3sg,,1,,,She set the pendant last night.,Ha incastonato il pendente ieri sera.,ha montato,,incastonare
verb,jewelry and metal working,he set (past),past completed action,ha incastonato,ah in-kas-toh-NAH-toh,,past_3sg,,1,,,He set the bracelet this morning.,Ha incastonato il bracciale stamattina.,ha montato,,incastonare
verb,jewelry and metal working,we set (past),past completed action,abbiamo incastonato,ah-BYAH-mo in-kas-toh-NAH-toh,,past_1pl,,1,,,We set the necklace together.,Abbiamo incastonato la collana insieme.,abbiamo montato,,incastonare
verb,jewelry and metal working,they set (past),past completed action,hanno incastonato,AHN-noh in-kas-toh-NAH-toh,,past_3pl,,1,,,They set the earrings yesterday.,Hanno incastonato gli orecchini ieri.,hanno montato,,incastonare
verb,jewelry and metal working,you (plural) set (past),past completed action,avete incastonato,ah-VEH-teh in-kas-toh-NAH-toh,,past_2pl,,1,,,You (plural) set the metal pieces.,Avete incastonato i pezzi di metallo.,avete montato,,incastonare
verb,jewelry and metal working,setting,ongoing action,incastonando,in-kas-toh-NAN-doh,,gerund,,1,,,Setting requires steady pressure.,Incastonando serve pressione costante.,montando,,incastonare
verb,jewelry and metal working,to anneal,soften metal by heating and slow cooling,ricuocere,ree-KWOH-cheh-reh,,infinitive,,2,,,I need to anneal the sheet.,Devo ricuocere la lastra.,ricottare,,ricuocere
verb,jewelry and metal working,I anneal,first-person present,ricuocio,ree-KWOH-choh,,present_1sg,,2,,,I anneal the wire before bending.,Ricuocio il filo prima di piegarlo.,ricotto,,ricuociare
verb,jewelry and metal working,you anneal,second-person present,ricuoci,ree-KWOH-chee,,present_2sg,,2,,,You anneal the metal carefully.,Ricuoci il metallo con cura.,ricotti,,ricuociare
verb,jewelry and metal working,she anneals,third-person present,ricuoce,ree-KWOH-cheh,,present_3sg,,2,,,She anneals the pendant now.,Lei ricuoce il pendente ora.,ricotta,,ricuociare
verb,jewelry and metal working,he anneals,third-person present,ricuoce,ree-KWOH-cheh,,present_3sg,,2,,,He anneals the bracelet daily.,Lui ricuoce il bracciale ogni giorno.,ricotta,,ricuociare
verb,jewelry and metal working,we anneal,first-person plural,ricuociamo,ree-KWOH-chyah-mo,,present_1pl,,2,,,We anneal the necklace together.,Ricuociamo la collana insieme.,ricottiamo,,ricuociare
verb,jewelry and metal working,they anneal,third-person plural,ricuociono,ree-KWOH-choh-noh,,present_3pl,,2,,,They anneal the earrings now.,Loro ricuociono gli orecchini ora.,ricottano,,ricuociare
verb,jewelry and metal working,you (plural) anneal,second-person plural,ricuocete,ree-KWOH-cheh-teh,,present_2pl,,2,,,You (plural) anneal the metal pieces.,Voi ricuocete i pezzi di metallo.,ricottate,,ricuociare
verb,jewelry and metal working,I annealed,past completed action,ho ricotto,oh ree-KOHT-toh,,past_1sg,,2,,,I annealed the silver yesterday.,Ho ricotto l'argento ieri.,ho ammorbidito,,ricuociare
verb,jewelry and metal working,you annealed,past completed action,hai ricotto,eye ree-KOHT-toh,,past_2sg,,2,,,You annealed the ring last week.,Hai ricotto l'anello la settimana scorsa.,hai ammorbidito,,ricuociare
verb,jewelry and metal working,she annealed,past completed action,ha ricotto,ah ree-KOHT-toh,,past_3sg,,2,,,She annealed the pendant last night.,Ha ricotto il pendente ieri sera.,ha ammorbidito,,ricuociare
verb,jewelry and metal working,he annealed,past completed action,ha ricotto,ah ree-KOHT-toh,,past_3sg,,2,,,He annealed the bracelet this morning.,Ha ricotto il bracciale stamattina.,ha ammorbidito,,ricuociare
verb,jewelry and metal working,we annealed,past completed action,abbiamo ricotto,ah-BYAH-mo ree-KOHT-toh,,past_1pl,,2,,,We annealed the necklace together.,Abbiamo ricotto la collana insieme.,abbiamo ammorbidito,,ricuociare
verb,jewelry and metal working,they annealed,past completed action,hanno ricotto,AHN-noh ree-KOHT-toh,,past_3pl,,2,,,They annealed the earrings yesterday.,Hanno ricotto gli orecchini ieri.,hanno ammorbidito,,ricuociare
verb,jewelry and metal working,you (plural) annealed,past completed action,avete ricotto,ah-VEH-teh ree-KOHT-toh,,past_2pl,,2,,,You (plural) annealed the metal pieces.,Avete ricotto i pezzi di metallo.,avete ammorbidito,,ricuociare
verb,jewelry and metal working,annealing,ongoing action,ricuocendo,ree-kwoh-CHEN-doh,,gerund,,2,,,Annealing relieves stress in metal.,Ricuocendo si elimina la tensione nel metallo.,ammorbidendo,,ricuociare
verb,jewelry and metal working,to sand,smooth a surface with abrasives,levigare,leh-vee-GAH-reh,,infinitive,,1,,,Remember to sand the edges.,Ricorda di levigare i bordi.,lisciare,,levigare
verb,jewelry and metal working,I sand,first-person present,levigo,LEH-vee-goh,,present_1sg,,1,,,I sand the bezel until flush.,Levigo il castone a filo.,liscio,,levigare
verb,jewelry and metal working,you sand,second-person present,levighi,LEH-vee-ghee,,present_2sg,,1,,,You sand the ring carefully.,Levighi l'anello con cura.,lisci,,levigare
verb,jewelry and metal working,she sands,third-person present,leviga,LEH-vee-gah,,present_3sg,,1,,,She sands the pendant now.,Lei leviga il pendente ora.,liscia,,levigare
verb,jewelry and metal working,he sands,third-person present,leviga,LEH-vee-gah,,present_3sg,,1,,,He sands the bracelet daily.,Lui leviga il bracciale ogni giorno.,liscia,,levigare
verb,jewelry and metal working,we sand,first-person plural,levighiamo,leh-vee-GYAH-mo,,present_1pl,,1,,,We sand the necklace together.,Levighiamo la collana insieme.,lisciamo,,levigare
verb,jewelry and metal working,they sand,third-person plural,levigano,LEH-vee-gah-noh,,present_3pl,,1,,,They sand the earrings now.,Loro levigano gli orecchini ora.,lisciamo,,levigare
verb,jewelry and metal working,you (plural) sand,second-person plural,levigate,leh-vee-GAH-teh,,present_2pl,,1,,,You (plural) sand the metal pieces.,Voi levigate i pezzi di metallo.,lisciate,,levigare
verb,jewelry and metal working,I sanded,past completed action,ho levigato,oh leh-vee-GAH-toh,,past_1sg,,1,,,I sanded the pendant this morning.,Ho levigato il pendente stamattina.,ho lisciato,,levigare
verb,jewelry and metal working,you sanded,past completed action,hai levigato,eye leh-vee-GAH-toh,,past_2sg,,1,,,You sanded the ring last week.,Hai levigato l'anello la settimana scorsa.,hai lisciato,,levigare
verb,jewelry and metal working,she sanded,past completed action,ha levigato,ah leh-vee-GAH-toh,,past_3sg,,1,,,She sanded the pendant last night.,Ha levigato il pendente ieri sera.,ha lisciato,,levigare
verb,jewelry and metal working,he sanded,past completed action,ha levigato,ah leh-vee-GAH-toh,,past_3sg,,1,,,He sanded the bracelet this morning.,Ha levigato il bracciale stamattina.,ha lisciato,,levigare
verb,jewelry and metal working,we sanded,past completed action,abbiamo levigato,ah-BYAH-mo leh-vee-GAH-toh,,past_1pl,,1,,,We sanded the necklace together.,Abbiamo levigato la collana insieme.,abbiamo lisciato,,levigare
verb,jewelry and metal working,they sanded,past completed action,hanno levigato,AHN-noh leh-vee-GAH-toh,,past_3pl,,1,,,They sanded the earrings yesterday.,Hanno levigato gli orecchini ieri.,hanno lisciato,,levigare
verb,jewelry and metal working,you (plural) sanded,past completed action,avete levigato,ah-VEH-teh leh-vee-GAH-toh,,past_2pl,,1,,,You (plural) sanded the metal pieces.,Avete levigato i pezzi di metallo.,avete lisciato,,levigare
verb,jewelry and metal working,sanding,ongoing action,levigando,leh-vee-GAN-doh,,gerund,,1,,,Sanding produces fine dust.,Levigando si produce polvere sottile.,lisciando,,levigare
verb,jewelry and metal working,to oxidize,create a dark surface layer,ossidare,oh-see-DAH-reh,,infinitive,,1,,,We need to oxidize the brass.,Dobbiamo ossidare l'ottone.,annerire,,ossidare
verb,jewelry and metal working,I oxidize,first-person present,ossido,OH-see-doh,,present_1sg,,1,,,I oxidize silver for contrast.,Ossido l'argento per contrasto.,annerisco,,ossidare
verb,jewelry and metal working,you oxidize,second-person present,ossidi,OH-see-dee,,present_2sg,,1,,,You oxidize the copper carefully.,Ossidi il rame con cura.,annerisci,,ossidare
verb,jewelry and metal working,she oxidizes,third-person present,ossida,OH-see-dah,,present_3sg,,1,,,She oxidizes the pendant now.,Lei ossida il pendente ora.,annerisce,,ossidare
verb,jewelry and metal working,he oxidizes,third-person present,ossida,OH-see-dah,,present_3sg,,1,,,He oxidizes the bracelet daily.,Lui ossida il bracciale ogni giorno.,annerisce,,ossidare
verb,jewelry and metal working,we oxidize,first-person plural,ossidiamo,oh-see-DYAH-mo,,present_1pl,,1,,,We oxidize the necklace together.,Ossidiamo la collana insieme.,anneriamo,,ossidare
verb,jewelry and metal working,they oxidize,third-person plural,ossidano,oh-see-DAH-noh,,present_3pl,,1,,,They oxidize the earrings now.,Loro ossidano gli orecchini ora.,anneriscono,,ossidare
verb,jewelry and metal working,you (plural) oxidize,second-person plural,ossidate,oh-see-DAH-teh,,present_2pl,,1,,,You (plural) oxidize the metal pieces.,Voi ossidate i pezzi di metallo.,annerite,,ossidare
verb,jewelry and metal working,I oxidized,past completed action,ho ossidato,oh oh-see-DAH-toh,,past_1sg,,1,,,I oxidized the clasp yesterday.,Ho ossidato la chiusura ieri.,ho annerito,,ossidare
verb,jewelry and metal working,you oxidized,past completed action,hai ossidato,eye oh-see-DAH-toh,,past_2sg,,1,,,You oxidized the ring last week.,Hai ossidato l'anello la settimana scorsa.,hai annerito,,ossidare
verb,jewelry and metal working,she oxidized,past completed action,ha ossidato,ah oh-see-DAH-toh,,past_3sg,,1,,,She oxidized the pendant last night.,Ha ossidato il pendente ieri sera.,ha annerito,,ossidare
verb,jewelry and metal working,he oxidized,past completed action,ha ossidato,ah oh-see-DAH-toh,,past_3sg,,1,,,He oxidized the bracelet this morning.,Ha ossidato il bracciale stamattina.,ha annerito,,ossidare
verb,jewelry and metal working,we oxidized,past completed action,abbiamo ossidato,ah-BYAH-mo oh-see-DAH-toh,,past_1pl,,1,,,We oxidized the necklace together.,Abbiamo ossidato la collana insieme.,abbiamo annerito,,ossidare
verb,jewelry and metal working,they oxidized,past completed action,hanno ossidato,AHN-noh oh-see-DAH-toh,,past_3pl,,1,,,They oxidized the earrings yesterday.,Hanno ossidato gli orecchini ieri.,hanno annerito,,ossidare
verb,jewelry and metal working,you (plural) oxidized,past completed action,avete ossidato,ah-VEH-teh oh-see-DAH-toh,,past_2pl,,1,,,You (plural) oxidized the metal pieces.,Avete ossidato i pezzi di metallo.,avete annerito,,ossidare
verb,jewelry and metal working,oxidizing,ongoing action,ossidando,oh-see-DAN-doh,,gerund,,1,,,Oxidizing changes the color quickly.,Ossidando il colore cambia velocemente.,annerendo,,ossidare
verb,jewelry and metal working,to roll,thin metal with a mill,laminare,lah-mee-NAH-reh,,infinitive,,1,,,I want to roll this ingot.,Voglio laminare questo lingotto.,schiacciare,,laminare
verb,jewelry and metal working,I roll,first-person present,lamino,LAH-mee-noh,,present_1sg,,1,,,I roll sheet every afternoon.,Lamino la lastra ogni pomeriggio.,schiaccio,,laminare
verb,jewelry and metal working,you roll,second-person present,lamini,LAH-mee-nee,,present_2sg,,1,,,You roll the strip carefully.,Lamini la striscia con cura.,schiacci,,laminare
verb,jewelry and metal working,she rolls,third-person present,lamina,LAH-mee-nah,,present_3sg,,1,,,She rolls the pendant now.,Lei lamina il pendente ora.,schiaccia,,laminare
verb,jewelry and metal working,he rolls,third-person present,lamina,LAH-mee-nah,,present_3sg,,1,,,He rolls the bracelet daily.,Lui lamina il bracciale ogni giorno.,schiaccia,,laminare
verb,jewelry and metal working,we roll,first-person plural,laminiamo,lah-mee-NYAH-mo,,present_1pl,,1,,,We roll the necklace together.,Laminiamo la collana insieme.,schiacciamo,,laminare
verb,jewelry and metal working,they roll,third-person plural,laminano,LAH-mee-nah-noh,,present_3pl,,1,,,They roll the earrings now.,Loro laminano gli orecchini ora.,schiacciano,,laminare
verb,jewelry and metal working,you (plural) roll,second-person plural,laminate,lah-mee-NAH-teh,,present_2pl,,1,,,You (plural) roll the metal pieces.,Voi laminate i pezzi di metallo.,schiacciate,,laminare
verb,jewelry and metal working,I rolled,past completed action,ho laminato,oh lah-mee-NAH-toh,,past_1sg,,1,,,I rolled the strip to 0.5 mm.,Ho laminato la striscia a 0,5 mm.,,laminare
verb,jewelry and metal working,you rolled,past completed action,hai laminato,eye lah-mee-NAH-toh,,past_2sg,,1,,,You rolled the ring last week.,Hai laminato l'anello la settimana scorsa.,,,laminare
verb,jewelry and metal working,she rolled,past completed action,ha laminato,ah lah-mee-NAH-toh,,past_3sg,,1,,,She rolled the pendant last night.,Ha laminato il pendente ieri sera.,,,laminare
verb,jewelry and metal working,he rolled,past completed action,ha laminato,ah lah-mee-NAH-toh,,past_3sg,,1,,,He rolled the bracelet this morning.,Ha laminato il bracciale stamattina.,,,laminare
verb,jewelry and metal working,we rolled,past completed action,abbiamo laminato,ah-BYAH-mo lah-mee-NAH-toh,,past_1pl,,1,,,We rolled the necklace together.,Abbiamo laminato la collana insieme.,,,laminare
verb,jewelry and metal working,they rolled,past completed action,hanno laminato,AHN-noh lah-mee-NAH-toh,,past_3pl,,1,,,They rolled the earrings yesterday.,Hanno laminato gli orecchini ieri.,,,laminare
verb,jewelry and metal working,you (plural) rolled,past completed action,avete laminato,ah-VEH-teh lah-mee-NAH-toh,,past_2pl,,1,,,You (plural) rolled the metal pieces.,Avete laminato i pezzi di metallo.,,,laminare
verb,jewelry and metal working,rolling,ongoing action,laminando,lah-mee-NAN-doh,,gerund,,1,,,Rolling hardens the metal.,Laminando si incrudisce il metallo.,schiacciando,,laminare
verb,jewelry and metal working,to draw,reduce wire diameter,trafilare,trah-fee-LAH-reh,,infinitive,,1,,,We need to draw the wire thinner.,Dobbiamo trafilare il filo più sottile.,tirare,,trafilare
verb,jewelry and metal working,I draw,first-person present,trafilo,TRAH-fee-loh,,present_1sg,,1,,,I draw copper wire daily.,Trafilo filo di rame ogni giorno.,tiro,,trafilare
verb,jewelry and metal working,you draw,second-person present,trafilini,trah-fee-LEE-nee,,present_2sg,,1,,,You draw the wire carefully.,Trafilini il filo con cura.,tiri,,trafilare
verb,jewelry and metal working,she draws,third-person present,trafilina,trah-fee-LEE-nah,,present_3sg,,1,,,She draws the pendant wire now.,Lei trafilina il filo del pendente ora.,tira,,trafilare
verb,jewelry and metal working,he draws,third-person present,trafilina,trah-fee-LEE-nah,,present_3sg,,1,,,He draws the bracelet wire daily.,Lui trafilina il filo del bracciale ogni giorno.,tira,,trafilare
verb,jewelry and metal working,we draw,first-person plural,trafiliniamo,trah-fee-lee-NYAH-mo,,present_1pl,,1,,,We draw the necklace wire together.,Trafiliniamo il filo della collana insieme.,tiriamo,,trafilare
verb,jewelry and metal working,they draw,third-person plural,trafilano,trah-fee-LAH-noh,,present_3pl,,1,,,They draw the earrings wire now.,Loro trafilano il filo degli orecchini ora.,tirano,,trafilare
verb,jewelry and metal working,you (plural) draw,second-person plural,trafilate,trah-fee-LAH-teh,,present_2pl,,1,,,You (plural) draw the metal wire.,Voi trafilate il filo di metallo.,tirate,,trafilare
verb,jewelry and metal working,I drew (wire),past completed action,ho trafilato,oh trah-fee-LAH-toh,,past_1sg,,1,,,I drew silver wire last night.,Ho trafilato filo d'argento ieri sera.,ho tirato,,trafilare
verb,jewelry and metal working,you drew (wire),past completed action,hai trafilato,eye trah-fee-LAH-toh,,past_2sg,,1,,,You drew the ring wire last week.,Hai trafilato il filo dell'anello la settimana scorsa.,hai tirato,,trafilare
verb,jewelry and metal working,she drew (wire),past completed action,ha trafilato,ah trah-fee-LAH-toh,,past_3sg,,1,,,She drew the pendant wire last night.,Ha trafilato il filo del pendente ieri sera.,ha tirato,,trafilare
verb,jewelry and metal working,he drew (wire),past completed action,ha trafilato,ah trah-fee-LAH-toh,,past_3sg,,1,,,He drew the bracelet wire this morning.,Ha trafilato il filo del bracciale stamattina.,ha tirato,,trafilare
verb,jewelry and metal working,we drew (wire),past completed action,abbiamo trafilato,ah-BYAH-mo trah-fee-LAH-toh,,past_1pl,,1,,,We drew the necklace wire together.,Abbiamo trafilato il filo della collana insieme.,abbiamo tirato,,trafilare
verb,jewelry and metal working,they drew (wire),past completed action,hanno trafilato,AHN-noh trah-fee-LAH-toh,,past_3pl,,1,,,They drew the earrings wire yesterday.,Hanno trafilato il filo degli orecchini ieri.,hanno tirato,,trafilare
verb,jewelry and metal working,you (plural) drew (wire),past completed action,avete trafilato,ah-VEH-teh trah-fee-LAH-toh,,past_2pl,,1,,,You (plural) drew the metal wire.,Avete trafilato il filo di metallo.,avete tirato,,trafilare
verb,jewelry and metal working,drawing (wire),ongoing action,trafilando,trah-fee-LAN-doh,,gerund,,1,,,Drawing increases wire strength.,Trafilando aumenta la resistenza del filo.,tirando,,trafilare
verb,jewelry and metal working,to measure,determine size,misurare,mee-zoo-RAH-reh,,infinitive,,1,,,Always measure the ring first.,Misura sempre l'anello prima.,verificare,,misurare
verb,jewelry and metal working,I measure,first-person present,misuro,mee-ZOO-roh,,present_1sg,,1,,,I measure the stone with calipers.,Misuro la pietra con il calibro.,verifico,,misurare
verb,jewelry and metal working,you measure,second-person present,misuri,mee-ZOO-ree,,present_2sg,,1,,,You measure the pendant carefully.,Misuri il pendente con cura.,verifichi,,misurare
verb,jewelry and metal working,she measures,third-person present,misura,mee-ZOO-rah,,present_3sg,,1,,,She measures the bracelet now.,Lei misura il bracciale ora.,verifica,,misurare
verb,jewelry and metal working,he measures,third-person present,misura,mee-ZOO-rah,,present_3sg,,1,,,He measures the necklace daily.,Lui misura la collana ogni giorno.,verifica,,misurare
verb,jewelry and metal working,we measure,first-person plural,misuriamo,mee-ZOO-ryah-mo,,present_1pl,,1,,,We measure the earrings together.,Misuriamo gli orecchini insieme.,verifichiamo,,misurare
verb,jewelry and metal working,they measure,third-person plural,misurano,mee-ZOO-rah-noh,,present_3pl,,1,,,They measure the metal pieces now.,Loro misurano i pezzi di metallo ora.,verificano,,misurare
verb,jewelry and metal working,you (plural) measure,second-person plural,misurate,mee-ZOO-rah-teh,,present_2pl,,1,,,You (plural) measure the wire.,Voi misurate il filo.,verificate,,misurare
verb,jewelry and metal working,I measured,past completed action,ho misurato,oh mee-zoo-RAH-toh,,past_1sg,,1,,,I measured the thickness yesterday.,Ho misurato lo spessore ieri.,ho verificato,,misurare
verb,jewelry and metal working,you measured,past completed action,hai misurato,eye mee-zoo-RAH-toh,,past_2sg,,1,,,You measured the ring last week.,Hai misurato l'anello la settimana scorsa.,hai verificato,,misurare
verb,jewelry and metal working,she measured,past completed action,ha misurato,ah mee-zoo-RAH-toh,,past_3sg,,1,,,She measured the pendant last night.,Ha misurato il pendente ieri sera.,ha verificato,,misurare
verb,jewelry and metal working,he measured,past completed action,ha misurato,ah mee-zoo-RAH-toh,,past_3sg,,1,,,He measured the bracelet this morning.,Ha misurato il bracciale stamattina.,ha verificato,,misurare
verb,jewelry and metal working,we measured,past completed action,abbiamo misurato,ah-BYAH-mo mee-zoo-RAH-toh,,past_1pl,,1,,,We measured the necklace together.,Abbiamo misurato la collana insieme.,abbiamo verificato,,misurare
verb,jewelry and metal working,they measured,past completed action,hanno misurato,AHN-noh mee-zoo-RAH-toh,,past_3pl,,1,,,They measured the earrings yesterday.,Hanno misurato gli orecchini ieri.,hanno verificato,,misurare
verb,jewelry and metal working,you (plural) measured,past completed action,avete misurato,ah-VEH-teh mee-zoo-RAH-toh,,past_2pl,,1,,,You (plural) measured the metal pieces.,Avete misurato i pezzi di metallo.,avete verificato,,misurare
verb,jewelry and metal working,measuring,ongoing action,misurando,mee-zoo-RAN-doh,,gerund,,1,,,Measuring prevents mistakes.,Misurando si evitano errori.,verificando,,misurare
verb,jewelry and metal working,to buff,shine with a brush,spazzolare,spah-tsoh-LAH-reh,,infinitive,,2,,,We need to buff the pendant.,Dobbiamo spazzolare il pendente.,lucidare,,spazzolare
verb,jewelry and metal working,I buff,first-person present,spazzolo,SPAH-tsoh-loh,,present_1sg,,2,,,I buff the chain gently.,Spazzolo la catena con delicatezza.,lucido,,spazzolare
verb,jewelry and metal working,you buff,second-person present,spazzoli,SPAH-tsoh-lee,,present_2sg,,2,,,You buff the ring carefully.,Spazzoli l'anello con cura.,lucidi,,spazzolare
verb,jewelry and metal working,she buffs,third-person present,spazzola,SPAH-tsoh-lah,,present_3sg,,2,,,She buffs the bracelet now.,Lei spazzola il bracciale ora.,lucida,,spazzolare
verb,jewelry and metal working,he buffs,third-person present,spazzola,SPAH-tsoh-lah,,present_3sg,,2,,,He buffs the pendant daily.,Lui spazzola il pendente ogni giorno.,lucida,,spazzolare
verb,jewelry and metal working,we buff,first-person plural,spazzoliamo,spah-tsoh-LYAH-mo,,present_1pl,,2,,,We buff the necklace together.,Spazzoliamo la collana insieme.,lucidiamo,,spazzolare
verb,jewelry and metal working,they buff,third-person plural,spazzolano,SPAH-tsoh-lah-noh,,present_3pl,,2,,,They buff the earrings now.,Loro spazzolano gli orecchini ora.,lucidano,,spazzolare
verb,jewelry and metal working,you (plural) buff,second-person plural,spazzolate,spah-tsoh-LAH-teh,,present_2pl,,2,,,You (plural) buff the metal pieces.,Voi spazzolate i pezzi di metallo.,lucidate,,spazzolare
verb,jewelry and metal working,I buffed,past completed action,ho spazzolato,oh spah-tsoh-LAH-toh,,past_1sg,,2,,,I buffed the ring yesterday.,Ho spazzolato l'anello ieri.,ho lucidato,,spazzolare
verb,jewelry and metal working,you buffed,past completed action,hai spazzolato,eye spah-tsoh-LAH-toh,,past_2sg,,2,,,You buffed the pendant last week.,Hai spazzolato il pendente la settimana scorsa.,hai lucidato,,spazzolare
verb,jewelry and metal working,she buffed,past completed action,ha spazzolato,ah spah-tsoh-LAH-toh,,past_3sg,,2,,,She buffed the bracelet last night.,Ha spazzolato il bracciale ieri sera.,ha lucidato,,spazzolare
verb,jewelry and metal working,he buffed,past completed action,ha spazzolato,ah spah-tsoh-LAH-toh,,past_3sg,,2,,,He buffed the pendant this morning.,Ha spazzolato il pendente stamattina.,ha lucidato,,spazzolare
verb,jewelry and metal working,we buffed,past completed action,abbiamo spazzolato,ah-BYAH-mo spah-tsoh-LAH-toh,,past_1pl,,2,,,We buffed the necklace together.,Abbiamo spazzolato la collana insieme.,abbiamo lucidato,,spazzolare
verb,jewelry and metal working,they buffed,past completed action,hanno spazzolato,AHN-noh spah-tsoh-LAH-toh,,past_3pl,,2,,,They buffed the earrings yesterday.,Hanno spazzolato gli orecchini ieri.,hanno lucidato,,spazzolare
verb,jewelry and metal working,you (plural) buffed,past completed action,avete spazzolato,ah-VEH-teh spah-tsoh-LAH-toh,,past_2pl,,2,,,You (plural) buffed the metal pieces.,Avete spazzolato i pezzi di metallo.,avete lucidato,,spazzolare
verb,jewelry and metal working,buffing,ongoing action,spazzolando,spah-tsoh-LAN-doh,,gerund,,2,,,Buffing brings out the shine.,Spazzolando emerge la lucentezza.,lucidando,,spazzolare
verb,jewelry and metal working,to pickle,remove oxides with acid,decapare,deh-kah-PAH-reh,,infinitive,,2,,,We will pickle the pieces now.,Decaperemo i pezzi adesso.,pulire,,decapare
verb,jewelry and metal working,I pickle,first-person present,decapo,deh-KAH-poh,,present_1sg,,2,,,I pickle silver after soldering.,Decapo l'argento dopo la saldatura.,pulisco,,decapare
verb,jewelry and metal working,you pickle,second-person present,decapi,deh-KAH-pee,,present_2sg,,2,,,You pickle the copper carefully.,Decapi il rame con cura.,pulisci,,decapare
verb,jewelry and metal working,she pickles,third-person present,decapa,deh-KAH-pah,,present_3sg,,2,,,She pickles the pendant now.,Lei decapa il pendente ora.,pulisce,,decapare
verb,jewelry and metal working,he pickles,third-person present,decapa,deh-KAH-pah,,present_3sg,,2,,,He pickles the bracelet daily.,Lui decapa il bracciale ogni giorno.,pulisce,,decapare
verb,jewelry and metal working,we pickle,first-person plural,decapiamo,deh-KAH-pyah-mo,,present_1pl,,2,,,We pickle the necklace together.,Decapiamo la collana insieme.,puliamo,,decapare
verb,jewelry and metal working,they pickle,third-person plural,decapano,deh-KAH-pah-noh,,present_3pl,,2,,,They pickle the earrings now.,Loro decapano gli orecchini ora.,puliamo,,decapare
verb,jewelry and metal working,you (plural) pickle,second-person plural,decapate,deh-KAH-pah-teh,,present_2pl,,2,,,You (plural) pickle the metal pieces.,Voi decapate i pezzi di metallo.,pulite,,decapare
verb,jewelry and metal working,I pickled,past completed action,ho decapato,oh deh-kah-PAH-toh,,past_1sg,,2,,,I pickled all the findings.,Ho decapato tutte le minuterie.,ho pulito,,decapare
verb,jewelry and metal working,you pickled,past completed action,hai decapato,eye deh-kah-PAH-toh,,past_2sg,,2,,,You pickled the ring last week.,Hai decapato l'anello la settimana scorsa.,hai pulito,,decapare
verb,jewelry and metal working,she pickled,past completed action,ha decapato,ah deh-kah-PAH-toh,,past_3sg,,2,,,She pickled the pendant last night.,Ha decapato il pendente ieri sera.,ha pulito,,decapare
verb,jewelry and metal working,he pickled,past completed action,ha decapato,ah deh-kah-PAH-toh,,past_3sg,,2,,,He pickled the bracelet this morning.,Ha decapato il bracciale stamattina.,ha pulito,,decapare
verb,jewelry and metal working,we pickled,past completed action,abbiamo decapato,ah-BYAH-mo deh-kah-PAH-toh,,past_1pl,,2,,,We pickled the necklace together.,Abbiamo decapato la collana insieme.,abbiamo pulito,,decapare
verb,jewelry and metal working,they pickled,past completed action,hanno decapato,AHN-noh deh-kah-PAH-toh,,past_3pl,,2,,,They pickled the earrings yesterday.,Hanno decapato gli orecchini ieri.,hanno pulito,,decapare
verb,jewelry and metal working,you (plural) pickled,past completed action,avete decapato,ah-VEH-teh deh-kah-PAH-toh,,past_2pl,,2,,,You (plural) pickled the metal pieces.,Avete decapato i pezzi di metallo.,avete pulito,,decapare
verb,jewelry and metal working,pickling,ongoing action,decapando,deh-kah-PAN-doh,,gerund,,2,,,Pickling removes surface fire-scale.,Decapando si elimina la colla bruna.,pulendo,,decapare
verb,jewelry and metal working,to quench,cool hot metal quickly,temprare,tem-PRAH-reh,,infinitive,,2,,,Quench the piece in water.,Temprate il pezzo in acqua.,raffreddare,,temprare
verb,jewelry and metal working,I quench,first-person present,tempro,TEM-proh,,present_1sg,,2,,,I quench red-hot steel.,Tempro l'acciaio incandescente.,raffreddo,,temprare
verb,jewelry and metal working,you quench,second-person present,tempri,TEM-pree,,present_2sg,,2,,,You quench the blade carefully.,Tempri la lama con cura.,raffreddi,,temprare
verb,jewelry and metal working,she quenches,third-person present,tempra,TEM-prah,,present_3sg,,2,,,She quenches the pendant now.,Lei tempra il pendente ora.,raffredda,,temprare
verb,jewelry and metal workgin,he quenches,third-person present,tempra,TEM-prah,,present_3sg,,2,,,He quenches the bracelet daily.,Lui tempra il bracciale ogni giorno.,raffredda,,temprare
verb,jewelry and metal working,we quench,first-person plural,tempriamo,tem-PRYAH-mo,,present_1pl,,2,,,We quench the necklace together.,Tempriamo la collana insieme.,raffreddiamo,,temprare
verb,jewelry and metal working,they quench,third-person plural,temprano,TEM-prah-noh,,present_3pl,,2,,,They quench the earrings now.,Loro temprano gli orecchini ora.,raffreddano,,temprare
verb,jewelry and metal working,you (plural) quench,second-person plural,temprate,tem-PRAH-teh,,present_2pl,,2,,,You (plural) quench the metal pieces.,Voi temprate i pezzi di metallo.,raffreddate,,temprare
verb,jewelry and metal working,I quenched,past completed action,ho temprato,oh tem-PRAH-toh,,past_1sg,,2,,,I quenched the blade yesterday.,Ho temprato la lama ieri.,ho raffreddato,,temprare
verb,jewelry and metal working,you quenched,past completed action,hai temprato,eye tem-PRAH-toh,,past_2sg,,2,,,You quenched the ring last week.,Hai temprato l'anello la settimana scorsa.,hai raffreddato,,temprare
